날짜,기준금리,CD(91일),KOFR(공시RFR),"무담보콜금리(1일, 전체거래)",경상수지(계절조정)
2001-08-06,4.75,5.1,,4.79,351.4
2001-08-07,4.75,5.1,,4.74,351.4
2001-08-08,4.75,5.1,,4.77,351.4
2001-08-09,4.5,5.0,,4.52,351.4
2001-08-10,4.5,4.9,,4.55,351.4
2001-08-11,4.5,,,,351.4
2001-08-12,4.5,,,,351.4
2001-08-13,4.5,4.84,,4.53,351.4
2001-08-14,4.5,4.84,,4.52,351.4
2001-08-15,4.5,,,,351.4
2001-08-16,4.5,4.86,,4.52,351.4
2001-08-17,4.5,4.85,,4.57,351.4
2001-08-18,4.5,,,,351.4
2001-08-19,4.5,,,,351.4
2001-08-20,4.5,4.84,,4.54,351.4
2001-08-21,4.5,4.84,,4.5,351.4
2001-08-22,4.5,4.83,,4.46,351.4
2001-08-23,4.5,4.82,,4.53,351.4
2001-08-24,4.5,4.82,,4.54,351.4
2001-08-25,4.5,,,,351.4
2001-08-26,4.5,,,,351.4
2001-08-27,4.5,4.82,,4.53,351.4
2001-08-28,4.5,4.82,,4.5,351.4
2001-08-29,4.5,4.81,,4.52,351.4
2001-08-30,4.5,4.82,,4.51,351.4
2001-08-31,4.5,4.81,,4.54,351.4
2001-09-01,4.5,,,,-1169.5
2001-09-02,4.5,,,,-1169.5
2001-09-03,4.5,4.8,,4.52,-1169.5
2001-09-04,4.5,4.8,,4.52,-1169.5
2001-09-05,4.5,4.81,,4.53,-1169.5
2001-09-06,4.5,4.81,,4.5,-1169.5
2001-09-07,4.5,4.81,,4.44,-1169.5
2001-09-08,4.5,,,,-1169.5
2001-09-09,4.5,,,,-1169.5
2001-09-10,4.5,4.81,,4.52,-1169.5
2001-09-11,4.5,4.81,,4.52,-1169.5
2001-09-12,4.5,4.81,,4.51,-1169.5
2001-09-13,4.5,4.81,,4.51,-1169.5
2001-09-14,4.5,4.81,,4.51,-1169.5
2001-09-15,4.5,,,,-1169.5
2001-09-16,4.5,,,,-1169.5
2001-09-17,4.5,4.81,,4.52,-1169.5
2001-09-18,4.5,4.81,,4.52,-1169.5
2001-09-19,4.0,4.54,,4.01,-1169.5
2001-09-20,4.0,4.49,,4.02,-1169.5
2001-09-21,4.0,4.47,,4.01,-1169.5
2001-09-22,4.0,,,,-1169.5
2001-09-23,4.0,,,,-1169.5
2001-09-24,4.0,4.44,,4.02,-1169.5
2001-09-25,4.0,4.43,,4.02,-1169.5
2001-09-26,4.0,4.42,,4.02,-1169.5
2001-09-27,4.0,4.42,,4.01,-1169.5
2001-09-28,4.0,4.41,,4.0,-1169.5
2001-09-29,4.0,,,,-1169.5
2001-09-30,4.0,,,,-1169.5
2001-10-01,4.0,,,,133.6
2001-10-02,4.0,,,,133.6
2001-10-03,4.0,,,,133.6
2001-10-04,4.0,4.37,,4.01,133.6
2001-10-05,4.0,4.34,,4.02,133.6
2001-10-06,4.0,,,,133.6
2001-10-07,4.0,,,,133.6
2001-10-08,4.0,4.29,,4.0,133.6
2001-10-09,4.0,4.26,,4.01,133.6
2001-10-10,4.0,4.26,,4.02,133.6
2001-10-11,4.0,4.27,,4.02,133.6
2001-10-12,4.0,4.38,,4.03,133.6
2001-10-13,4.0,,,,133.6
2001-10-14,4.0,,,,133.6
2001-10-15,4.0,4.36,,4.01,133.6
2001-10-16,4.0,4.37,,4.0,133.6
2001-10-17,4.0,4.38,,4.0,133.6
2001-10-18,4.0,4.39,,4.0,133.6
2001-10-19,4.0,4.37,,4.02,133.6
2001-10-20,4.0,,,,133.6
2001-10-21,4.0,,,,133.6
2001-10-22,4.0,4.37,,3.95,133.6
2001-10-23,4.0,4.36,,4.01,133.6
2001-10-24,4.0,4.37,,4.01,133.6
2001-10-25,4.0,4.38,,4.02,133.6
2001-10-26,4.0,4.39,,4.06,133.6
2001-10-27,4.0,,,,133.6
2001-10-28,4.0,,,,133.6
2001-10-29,4.0,4.39,,4.0,133.6
2001-10-30,4.0,4.39,,4.03,133.6
2001-10-31,4.0,4.38,,4.02,133.6
2001-11-01,4.0,4.38,,4.01,-549.7
2001-11-02,4.0,4.38,,4.06,-549.7
2001-11-03,4.0,,,,-549.7
2001-11-04,4.0,,,,-549.7
2001-11-05,4.0,4.39,,4.02,-549.7
2001-11-06,4.0,4.39,,3.99,-549.7
2001-11-07,4.0,4.38,,3.99,-549.7
2001-11-08,4.0,4.39,,4.02,-549.7
2001-11-09,4.0,4.39,,4.04,-549.7
2001-11-10,4.0,,,,-549.7
2001-11-11,4.0,,,,-549.7
2001-11-12,4.0,4.39,,4.02,-549.7
2001-11-13,4.0,4.39,,4.01,-549.7
2001-11-14,4.0,4.45,,4.01,-549.7
2001-11-15,4.0,4.53,,4.01,-549.7
2001-11-16,4.0,4.57,,4.03,-549.7
2001-11-17,4.0,,,,-549.7
2001-11-18,4.0,,,,-549.7
2001-11-19,4.0,4.59,,4.0,-549.7
2001-11-20,4.0,4.59,,4.0,-549.7
2001-11-21,4.0,4.61,,4.03,-549.7
2001-11-22,4.0,4.65,,4.02,-549.7
2001-11-23,4.0,4.66,,4.06,-549.7
2001-11-24,4.0,,,,-549.7
2001-11-25,4.0,,,,-549.7
2001-11-26,4.0,4.69,,4.02,-549.7
2001-11-27,4.0,4.74,,3.99,-549.7
2001-11-28,4.0,4.75,,3.98,-549.7
2001-11-29,4.0,4.76,,3.98,-549.7
2001-11-30,4.0,4.76,,4.04,-549.7
2001-12-01,4.0,,,,-564.7
2001-12-02,4.0,,,,-564.7
2001-12-03,4.0,4.76,,3.99,-564.7
2001-12-04,4.0,4.76,,3.99,-564.7
2001-12-05,4.0,4.77,,3.99,-564.7
2001-12-06,4.0,4.83,,3.98,-564.7
2001-12-07,4.0,4.83,,4.0,-564.7
2001-12-08,4.0,,,,-564.7
2001-12-09,4.0,,,,-564.7
2001-12-10,4.0,4.87,,3.99,-564.7
2001-12-11,4.0,4.88,,3.99,-564.7
2001-12-12,4.0,4.89,,3.98,-564.7
2001-12-13,4.0,4.87,,3.98,-564.7
2001-12-14,4.0,4.87,,4.04,-564.7
2001-12-15,4.0,,,,-564.7
2001-12-16,4.0,,,,-564.7
2001-12-17,4.0,4.87,,3.99,-564.7
2001-12-18,4.0,4.86,,3.98,-564.7
2001-12-19,4.0,4.86,,3.99,-564.7
2001-12-20,4.0,4.86,,4.01,-564.7
2001-12-21,4.0,4.86,,4.0,-564.7
2001-12-22,4.0,,,,-564.7
2001-12-23,4.0,,,,-564.7
2001-12-24,4.0,4.86,,3.99,-564.7
2001-12-25,4.0,,,,-564.7
2001-12-26,4.0,4.85,,4.0,-564.7
2001-12-27,4.0,4.86,,3.98,-564.7
2001-12-28,4.0,4.86,,3.96,-564.7
2001-12-29,4.0,,,,-564.7
2001-12-30,4.0,,,,-564.7
2001-12-31,4.0,4.86,,4.01,-564.7
2002-01-01,4.0,,,,598.2
2002-01-02,4.0,4.87,,3.97,598.2
2002-01-03,4.0,4.88,,3.97,598.2
2002-01-04,4.0,4.88,,3.99,598.2
2002-01-05,4.0,,,,598.2
2002-01-06,4.0,,,,598.2
2002-01-07,4.0,4.88,,3.93,598.2
2002-01-08,4.0,4.88,,3.96,598.2
2002-01-09,4.0,4.88,,3.96,598.2
2002-01-10,4.0,4.87,,3.97,598.2
2002-01-11,4.0,4.86,,4.07,598.2
2002-01-12,4.0,,,,598.2
2002-01-13,4.0,,,,598.2
2002-01-14,4.0,4.84,,3.98,598.2
2002-01-15,4.0,4.81,,3.97,598.2
2002-01-16,4.0,4.79,,3.98,598.2
2002-01-17,4.0,4.77,,3.97,598.2
2002-01-18,4.0,4.76,,3.99,598.2
2002-01-19,4.0,,,,598.2
2002-01-20,4.0,,,,598.2
2002-01-21,4.0,4.75,,4.02,598.2
2002-01-22,4.0,4.75,,3.97,598.2
2002-01-23,4.0,4.74,,3.97,598.2
2002-01-24,4.0,4.71,,3.98,598.2
2002-01-25,4.0,4.7,,4.03,598.2
2002-01-26,4.0,,,,598.2
2002-01-27,4.0,,,,598.2
2002-01-28,4.0,4.7,,3.98,598.2
2002-01-29,4.0,4.69,,3.98,598.2
2002-01-30,4.0,4.68,,3.98,598.2
2002-01-31,4.0,4.67,,3.98,598.2
2002-02-01,4.0,4.65,,3.96,1029.4
2002-02-02,4.0,,,,1029.4
2002-02-03,4.0,,,,1029.4
2002-02-04,4.0,4.64,,3.98,1029.4
2002-02-05,4.0,4.61,,3.98,1029.4
2002-02-06,4.0,4.6,,3.99,1029.4
2002-02-07,4.0,4.59,,3.97,1029.4
2002-02-08,4.0,4.55,,4.01,1029.4
2002-02-09,4.0,,,,1029.4
2002-02-10,4.0,,,,1029.4
2002-02-11,4.0,,,,1029.4
2002-02-12,4.0,,,,1029.4
2002-02-13,4.0,,,,1029.4
2002-02-14,4.0,4.54,,4.0,1029.4
2002-02-15,4.0,4.53,,4.05,1029.4
2002-02-16,4.0,,,,1029.4
2002-02-17,4.0,,,,1029.4
2002-02-18,4.0,4.51,,4.02,1029.4
2002-02-19,4.0,4.5,,4.01,1029.4
2002-02-20,4.0,4.5,,4.01,1029.4
2002-02-21,4.0,4.49,,4.03,1029.4
2002-02-22,4.0,4.49,,4.04,1029.4
2002-02-23,4.0,,,,1029.4
2002-02-24,4.0,,,,1029.4
2002-02-25,4.0,4.48,,4.03,1029.4
2002-02-26,4.0,4.47,,4.03,1029.4
2002-02-27,4.0,4.47,,4.02,1029.4
2002-02-28,4.0,4.45,,4.01,1029.4
2002-03-01,4.0,,,,357.6
2002-03-02,4.0,,,,357.6
2002-03-03,4.0,,,,357.6
2002-03-04,4.0,4.45,,4.01,357.6
2002-03-05,4.0,4.45,,4.02,357.6
2002-03-06,4.0,4.46,,4.03,357.6
2002-03-07,4.0,4.45,,4.01,357.6
2002-03-08,4.0,4.49,,4.03,357.6
2002-03-09,4.0,,,,357.6
2002-03-10,4.0,,,,357.6
2002-03-11,4.0,4.5,,4.02,357.6
2002-03-12,4.0,4.5,,4.01,357.6
2002-03-13,4.0,4.54,,4.0,357.6
2002-03-14,4.0,4.55,,4.0,357.6
2002-03-15,4.0,4.6,,4.06,357.6
2002-03-16,4.0,,,,357.6
2002-03-17,4.0,,,,357.6
2002-03-18,4.0,4.61,,4.0,357.6
2002-03-19,4.0,4.7,,3.99,357.6
2002-03-20,4.0,4.77,,4.0,357.6
2002-03-21,4.0,4.8,,4.0,357.6
2002-03-22,4.0,4.8,,4.02,357.6
2002-03-23,4.0,,,,357.6
2002-03-24,4.0,,,,357.6
2002-03-25,4.0,4.82,,4.0,357.6
2002-03-26,4.0,4.83,,4.01,357.6
2002-03-27,4.0,4.84,,4.0,357.6
2002-03-28,4.0,4.84,,4.0,357.6
2002-03-29,4.0,4.83,,4.0,357.6
2002-03-30,4.0,,,,357.6
2002-03-31,4.0,,,,357.6
2002-04-01,4.0,4.82,,4.01,327.0
2002-04-02,4.0,4.83,,4.0,327.0
2002-04-03,4.0,4.83,,4.0,327.0
2002-04-04,4.0,4.83,,4.02,327.0
2002-04-05,4.0,,,,327.0
2002-04-06,4.0,,,,327.0
2002-04-07,4.0,,,,327.0
2002-04-08,4.0,4.83,,4.0,327.0
2002-04-09,4.0,4.83,,4.0,327.0
2002-04-10,4.0,4.82,,4.01,327.0
2002-04-11,4.0,4.82,,4.01,327.0
2002-04-12,4.0,4.82,,4.06,327.0
2002-04-13,4.0,,,,327.0
2002-04-14,4.0,,,,327.0
2002-04-15,4.0,4.81,,4.01,327.0
2002-04-16,4.0,4.81,,4.01,327.0
2002-04-17,4.0,4.79,,4.01,327.0
2002-04-18,4.0,4.77,,4.01,327.0
2002-04-19,4.0,4.76,,4.02,327.0
2002-04-20,4.0,,,,327.0
2002-04-21,4.0,,,,327.0
2002-04-22,4.0,4.75,,3.97,327.0
2002-04-23,4.0,4.74,,4.01,327.0
2002-04-24,4.0,4.74,,4.01,327.0
2002-04-25,4.0,4.74,,4.02,327.0
2002-04-26,4.0,4.73,,4.09,327.0
2002-04-27,4.0,,,,327.0
2002-04-28,4.0,,,,327.0
2002-04-29,4.0,4.72,,4.03,327.0
2002-04-30,4.0,4.72,,4.04,327.0
2002-05-01,4.0,,,,580.9
2002-05-02,4.0,4.71,,4.06,580.9
2002-05-03,4.0,4.7,,4.02,580.9
2002-05-04,4.0,,,,580.9
2002-05-05,4.0,,,,580.9
2002-05-06,4.0,4.69,,4.17,580.9
2002-05-07,4.25,4.76,,4.21,580.9
2002-05-08,4.25,4.8,,4.27,580.9
2002-05-09,4.25,4.82,,4.27,580.9
2002-05-10,4.25,4.81,,4.26,580.9
2002-05-11,4.25,,,,580.9
2002-05-12,4.25,,,,580.9
2002-05-13,4.25,4.81,,4.27,580.9
2002-05-14,4.25,4.81,,4.27,580.9
2002-05-15,4.25,4.82,,4.27,580.9
2002-05-16,4.25,4.83,,4.28,580.9
2002-05-17,4.25,4.84,,4.32,580.9
2002-05-18,4.25,,,,580.9
2002-05-19,4.25,,,,580.9
2002-05-20,4.25,4.84,,4.29,580.9
2002-05-21,4.25,4.85,,4.25,580.9
2002-05-22,4.25,4.85,,4.26,580.9
2002-05-23,4.25,4.84,,4.28,580.9
2002-05-24,4.25,4.83,,4.26,580.9
2002-05-25,4.25,,,,580.9
2002-05-26,4.25,,,,580.9
2002-05-27,4.25,4.83,,4.29,580.9
2002-05-28,4.25,4.83,,4.25,580.9
2002-05-29,4.25,4.83,,4.26,580.9
2002-05-30,4.25,4.83,,4.27,580.9
2002-05-31,4.25,4.83,,4.28,580.9
2002-06-01,4.25,,,,130.0
2002-06-02,4.25,,,,130.0
2002-06-03,4.25,4.83,,4.28,130.0
2002-06-04,4.25,4.83,,4.28,130.0
2002-06-05,4.25,4.83,,4.28,130.0
2002-06-06,4.25,,,,130.0
2002-06-07,4.25,4.83,,4.23,130.0
2002-06-08,4.25,,,,130.0
2002-06-09,4.25,,,,130.0
2002-06-10,4.25,4.83,,4.29,130.0
2002-06-11,4.25,4.83,,4.3,130.0
2002-06-12,4.25,4.83,,4.29,130.0
2002-06-13,4.25,,,,130.0
2002-06-14,4.25,4.84,,4.27,130.0
2002-06-15,4.25,,,,130.0
2002-06-16,4.25,,,,130.0
2002-06-17,4.25,4.83,,4.3,130.0
2002-06-18,4.25,4.83,,4.29,130.0
2002-06-19,4.25,4.84,,4.29,130.0
2002-06-20,4.25,4.84,,4.32,130.0
2002-06-21,4.25,4.85,,4.29,130.0
2002-06-22,4.25,,,,130.0
2002-06-23,4.25,,,,130.0
2002-06-24,4.25,4.86,,4.3,130.0
2002-06-25,4.25,4.88,,4.3,130.0
2002-06-26,4.25,4.89,,4.32,130.0
2002-06-27,4.25,4.9,,4.31,130.0
2002-06-28,4.25,4.91,,4.26,130.0
2002-06-29,4.25,,,,130.0
2002-06-30,4.25,,,,130.0
2002-07-01,4.25,,,,254.2
2002-07-02,4.25,4.91,,4.29,254.2
2002-07-03,4.25,4.91,,4.29,254.2
2002-07-04,4.25,4.92,,4.25,254.2
2002-07-05,4.25,4.94,,4.26,254.2
2002-07-06,4.25,,,,254.2
2002-07-07,4.25,,,,254.2
2002-07-08,4.25,4.94,,4.28,254.2
2002-07-09,4.25,4.95,,4.28,254.2
2002-07-10,4.25,4.95,,4.28,254.2
2002-07-11,4.25,4.95,,4.29,254.2
2002-07-12,4.25,4.95,,4.28,254.2
2002-07-13,4.25,,,,254.2
2002-07-14,4.25,,,,254.2
2002-07-15,4.25,4.95,,4.29,254.2
2002-07-16,4.25,4.95,,4.28,254.2
2002-07-17,4.25,,,,254.2
2002-07-18,4.25,4.95,,4.28,254.2
2002-07-19,4.25,4.94,,4.24,254.2
2002-07-20,4.25,,,,254.2
2002-07-21,4.25,,,,254.2
2002-07-22,4.25,4.92,,4.26,254.2
2002-07-23,4.25,4.91,,4.27,254.2
2002-07-24,4.25,4.89,,4.27,254.2
2002-07-25,4.25,4.86,,4.28,254.2
2002-07-26,4.25,4.85,,4.3,254.2
2002-07-27,4.25,,,,254.2
2002-07-28,4.25,,,,254.2
2002-07-29,4.25,4.84,,4.28,254.2
2002-07-30,4.25,4.84,,4.28,254.2
2002-07-31,4.25,4.84,,4.27,254.2
2002-08-01,4.25,4.84,,4.28,-255.0
2002-08-02,4.25,4.83,,4.27,-255.0
2002-08-03,4.25,,,,-255.0
2002-08-04,4.25,,,,-255.0
2002-08-05,4.25,4.81,,4.29,-255.0
2002-08-06,4.25,4.81,,4.27,-255.0
2002-08-07,4.25,4.8,,4.26,-255.0
2002-08-08,4.25,4.8,,4.27,-255.0
2002-08-09,4.25,4.8,,4.28,-255.0
2002-08-10,4.25,,,,-255.0
2002-08-11,4.25,,,,-255.0
2002-08-12,4.25,4.8,,4.3,-255.0
2002-08-13,4.25,4.8,,4.29,-255.0
2002-08-14,4.25,4.79,,4.3,-255.0
2002-08-15,4.25,,,,-255.0
2002-08-16,4.25,4.79,,4.31,-255.0
2002-08-17,4.25,,,,-255.0
2002-08-18,4.25,,,,-255.0
2002-08-19,4.25,4.79,,4.31,-255.0
2002-08-20,4.25,4.79,,4.3,-255.0
2002-08-21,4.25,4.8,,4.28,-255.0
2002-08-22,4.25,4.8,,4.26,-255.0
2002-08-23,4.25,4.8,,4.29,-255.0
2002-08-24,4.25,,,,-255.0
2002-08-25,4.25,,,,-255.0
2002-08-26,4.25,4.8,,4.31,-255.0
2002-08-27,4.25,4.8,,4.27,-255.0
2002-08-28,4.25,4.8,,4.27,-255.0
2002-08-29,4.25,4.8,,4.28,-255.0
2002-08-30,4.25,4.8,,4.28,-255.0
2002-08-31,4.25,,,,-255.0
2002-09-01,4.25,,,,557.5
2002-09-02,4.25,4.8,,4.28,557.5
2002-09-03,4.25,4.8,,4.28,557.5
2002-09-04,4.25,4.8,,4.29,557.5
2002-09-05,4.25,4.8,,4.32,557.5
2002-09-06,4.25,4.8,,4.26,557.5
2002-09-07,4.25,,,,557.5
2002-09-08,4.25,,,,557.5
2002-09-09,4.25,4.8,,4.29,557.5
2002-09-10,4.25,4.8,,4.29,557.5
2002-09-11,4.25,4.8,,4.29,557.5
2002-09-12,4.25,4.8,,4.29,557.5
2002-09-13,4.25,4.8,,4.31,557.5
2002-09-14,4.25,,,,557.5
2002-09-15,4.25,,,,557.5
2002-09-16,4.25,4.8,,4.35,557.5
2002-09-17,4.25,4.82,,4.37,557.5
2002-09-18,4.25,4.82,,4.32,557.5
2002-09-19,4.25,4.82,,4.28,557.5
2002-09-20,4.25,,,,557.5
2002-09-21,4.25,,,,557.5
2002-09-22,4.25,,,,557.5
2002-09-23,4.25,4.82,,4.3,557.5
2002-09-24,4.25,4.82,,4.27,557.5
2002-09-25,4.25,4.82,,4.29,557.5
2002-09-26,4.25,4.82,,4.3,557.5
2002-09-27,4.25,4.84,,4.29,557.5
2002-09-28,4.25,,,,557.5
2002-09-29,4.25,,,,557.5
2002-09-30,4.25,4.86,,4.28,557.5
2002-10-01,4.25,4.86,,4.28,83.4
2002-10-02,4.25,4.86,,4.35,83.4
2002-10-03,4.25,,,,83.4
2002-10-04,4.25,4.87,,4.33,83.4
2002-10-05,4.25,,,,83.4
2002-10-06,4.25,,,,83.4
2002-10-07,4.25,4.87,,4.26,83.4
2002-10-08,4.25,4.87,,4.31,83.4
2002-10-09,4.25,4.87,,4.31,83.4
2002-10-10,4.25,4.87,,4.31,83.4
2002-10-11,4.25,4.89,,4.39,83.4
2002-10-12,4.25,,,,83.4
2002-10-13,4.25,,,,83.4
2002-10-14,4.25,4.9,,4.3,83.4
2002-10-15,4.25,4.91,,4.28,83.4
2002-10-16,4.25,4.92,,4.28,83.4
2002-10-17,4.25,4.93,,4.28,83.4
2002-10-18,4.25,4.94,,4.28,83.4
2002-10-19,4.25,,,,83.4
2002-10-20,4.25,,,,83.4
2002-10-21,4.25,4.94,,4.26,83.4
2002-10-22,4.25,4.94,,4.22,83.4
2002-10-23,4.25,4.94,,4.28,83.4
2002-10-24,4.25,4.94,,4.28,83.4
2002-10-25,4.25,4.94,,4.3,83.4
2002-10-26,4.25,,,,83.4
2002-10-27,4.25,,,,83.4
2002-10-28,4.25,4.94,,4.3,83.4
2002-10-29,4.25,4.94,,4.28,83.4
2002-10-30,4.25,4.94,,4.29,83.4
2002-10-31,4.25,4.94,,4.28,83.4
2002-11-01,4.25,4.94,,4.29,83.4
2002-11-02,4.25,,,,83.4
2002-11-03,4.25,,,,83.4
2002-11-04,4.25,4.94,,4.28,83.4
2002-11-05,4.25,4.94,,4.29,83.4
2002-11-06,4.25,4.94,,4.31,83.4
2002-11-07,4.25,4.94,,4.25,83.4
2002-11-08,4.25,4.93,,4.28,83.4
2002-11-09,4.25,,,,83.4
2002-11-10,4.25,,,,83.4
2002-11-11,4.25,4.92,,4.31,83.4
2002-11-12,4.25,4.91,,4.3,83.4
2002-11-13,4.25,4.91,,4.3,83.4
2002-11-14,4.25,4.91,,4.31,83.4
2002-11-15,4.25,4.91,,4.31,83.4
2002-11-16,4.25,,,,83.4
2002-11-17,4.25,,,,83.4
2002-11-18,4.25,4.9,,4.3,83.4
2002-11-19,4.25,4.89,,4.3,83.4
2002-11-20,4.25,4.89,,4.3,83.4
2002-11-21,4.25,4.89,,4.25,83.4
2002-11-22,4.25,4.89,,4.23,83.4
2002-11-23,4.25,,,,83.4
2002-11-24,4.25,,,,83.4
2002-11-25,4.25,4.89,,4.31,83.4
2002-11-26,4.25,4.89,,4.3,83.4
2002-11-27,4.25,4.89,,4.28,83.4
2002-11-28,4.25,4.9,,4.28,83.4
2002-11-29,4.25,4.9,,4.28,83.4
2002-11-30,4.25,,,,83.4
2002-12-01,4.25,,,,319.9
2002-12-02,4.25,4.9,,4.28,319.9
2002-12-03,4.25,4.9,,4.27,319.9
2002-12-04,4.25,4.9,,4.28,319.9
2002-12-05,4.25,4.9,,4.3,319.9
2002-12-06,4.25,4.9,,4.25,319.9
2002-12-07,4.25,,,,319.9
2002-12-08,4.25,,,,319.9
2002-12-09,4.25,4.9,,4.3,319.9
2002-12-10,4.25,4.9,,4.28,319.9
2002-12-11,4.25,4.9,,4.29,319.9
2002-12-12,4.25,4.9,,4.3,319.9
2002-12-13,4.25,4.9,,4.3,319.9
2002-12-14,4.25,,,,319.9
2002-12-15,4.25,,,,319.9
2002-12-16,4.25,4.9,,4.31,319.9
2002-12-17,4.25,4.9,,4.3,319.9
2002-12-18,4.25,4.9,,4.3,319.9
2002-12-19,4.25,,,,319.9
2002-12-20,4.25,4.9,,4.3,319.9
2002-12-21,4.25,,,,319.9
2002-12-22,4.25,,,,319.9
2002-12-23,4.25,4.9,,4.3,319.9
2002-12-24,4.25,4.9,,4.28,319.9
2002-12-25,4.25,,,,319.9
2002-12-26,4.25,4.9,,4.31,319.9
2002-12-27,4.25,4.9,,4.31,319.9
2002-12-28,4.25,,,,319.9
2002-12-29,4.25,,,,319.9
2002-12-30,4.25,4.9,,4.35,319.9
2002-12-31,4.25,4.9,,4.52,319.9
2003-01-01,4.25,,,,-759.5
2003-01-02,4.25,4.9,,4.29,-759.5
2003-01-03,4.25,4.9,,4.27,-759.5
2003-01-04,4.25,,,,-759.5
2003-01-05,4.25,,,,-759.5
2003-01-06,4.25,4.9,,4.29,-759.5
2003-01-07,4.25,4.89,,4.22,-759.5
2003-01-08,4.25,4.86,,4.28,-759.5
2003-01-09,4.25,4.84,,4.28,-759.5
2003-01-10,4.25,4.81,,4.28,-759.5
2003-01-11,4.25,,,,-759.5
2003-01-12,4.25,,,,-759.5
2003-01-13,4.25,4.81,,4.28,-759.5
2003-01-14,4.25,4.76,,4.26,-759.5
2003-01-15,4.25,4.74,,4.28,-759.5
2003-01-16,4.25,4.66,,4.27,-759.5
2003-01-17,4.25,4.63,,4.28,-759.5
2003-01-18,4.25,,,,-759.5
2003-01-19,4.25,,,,-759.5
2003-01-20,4.25,4.6,,4.29,-759.5
2003-01-21,4.25,4.59,,4.26,-759.5
2003-01-22,4.25,4.58,,4.21,-759.5
2003-01-23,4.25,4.56,,4.28,-759.5
2003-01-24,4.25,4.56,,4.29,-759.5
2003-01-25,4.25,,,,-759.5
2003-01-26,4.25,,,,-759.5
2003-01-27,4.25,4.56,,4.3,-759.5
2003-01-28,4.25,4.55,,4.29,-759.5
2003-01-29,4.25,4.54,,4.31,-759.5
2003-01-30,4.25,4.55,,4.34,-759.5
2003-01-31,4.25,,,,-759.5
2003-02-01,4.25,,,,285.8
2003-02-02,4.25,,,,285.8
2003-02-03,4.25,4.55,,4.34,285.8
2003-02-04,4.25,4.55,,4.4,285.8
2003-02-05,4.25,4.55,,4.41,285.8
2003-02-06,4.25,4.54,,4.31,285.8
2003-02-07,4.25,4.54,,4.31,285.8
2003-02-08,4.25,,,,285.8
2003-02-09,4.25,,,,285.8
2003-02-10,4.25,4.54,,4.28,285.8
2003-02-11,4.25,4.53,,4.28,285.8
2003-02-12,4.25,4.53,,4.28,285.8
2003-02-13,4.25,4.53,,4.28,285.8
2003-02-14,4.25,4.53,,4.28,285.8
2003-02-15,4.25,,,,285.8
2003-02-16,4.25,,,,285.8
2003-02-17,4.25,4.54,,4.28,285.8
2003-02-18,4.25,4.54,,4.26,285.8
2003-02-19,4.25,4.54,,4.26,285.8
2003-02-20,4.25,4.54,,4.27,285.8
2003-02-21,4.25,4.54,,4.3,285.8
2003-02-22,4.25,,,,285.8
2003-02-23,4.25,,,,285.8
2003-02-24,4.25,4.54,,4.29,285.8
2003-02-25,4.25,4.54,,4.27,285.8
2003-02-26,4.25,4.54,,4.29,285.8
2003-02-27,4.25,4.53,,4.28,285.8
2003-02-28,4.25,4.53,,4.27,285.8
2003-03-01,4.25,,,,-455.6
2003-03-02,4.25,,,,-455.6
2003-03-03,4.25,4.53,,4.27,-455.6
2003-03-04,4.25,4.53,,4.26,-455.6
2003-03-05,4.25,4.53,,4.26,-455.6
2003-03-06,4.25,4.53,,4.29,-455.6
2003-03-07,4.25,4.53,,4.23,-455.6
2003-03-08,4.25,,,,-455.6
2003-03-09,4.25,,,,-455.6
2003-03-10,4.25,4.52,,4.28,-455.6
2003-03-11,4.25,4.51,,4.28,-455.6
2003-03-12,4.25,4.7,,4.3,-455.6
2003-03-13,4.25,5.04,,4.28,-455.6
2003-03-14,4.25,5.04,,4.27,-455.6
2003-03-15,4.25,,,,-455.6
2003-03-16,4.25,,,,-455.6
2003-03-17,4.25,5.06,,4.28,-455.6
2003-03-18,4.25,5.06,,4.21,-455.6
2003-03-19,4.25,4.97,,4.01,-455.6
2003-03-20,4.25,4.91,,4.01,-455.6
2003-03-21,4.25,4.88,,3.84,-455.6
2003-03-22,4.25,,,,-455.6
2003-03-23,4.25,,,,-455.6
2003-03-24,4.25,4.86,,4.25,-455.6
2003-03-25,4.25,4.81,,4.24,-455.6
2003-03-26,4.25,4.76,,4.26,-455.6
2003-03-27,4.25,4.75,,4.23,-455.6
2003-03-28,4.25,4.73,,4.24,-455.6
2003-03-29,4.25,,,,-455.6
2003-03-30,4.25,,,,-455.6
2003-03-31,4.25,4.7,,4.27,-455.6
2003-04-01,4.25,4.7,,4.25,529.2
2003-04-02,4.25,4.7,,4.24,529.2
2003-04-03,4.25,4.69,,4.24,529.2
2003-04-04,4.25,4.69,,4.29,529.2
2003-04-05,4.25,,,,529.2
2003-04-06,4.25,,,,529.2
2003-04-07,4.25,4.69,,4.22,529.2
2003-04-08,4.25,4.69,,4.24,529.2
2003-04-09,4.25,4.69,,4.24,529.2
2003-04-10,4.25,4.64,,4.23,529.2
2003-04-11,4.25,4.61,,4.24,529.2
2003-04-12,4.25,,,,529.2
2003-04-13,4.25,,,,529.2
2003-04-14,4.25,4.61,,4.23,529.2
2003-04-15,4.25,4.59,,4.23,529.2
2003-04-16,4.25,4.59,,4.24,529.2
2003-04-17,4.25,4.58,,4.24,529.2
